"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116"
"1",NA,0.905029293229034,0.977215518526628,0.995415097011264,0.959914530884213,0.994299551803616,1.03369996476775,0.906473962415094,0.992985100207602,0.996140776235889,0.99225400979361,0.987199537584645,0.943142987715712,0.986976181110985,0.938408615619231,0.97248244380683,0.961551165113436,0.925246845587384,0.982937592445239,0.890831339451531,0.993728605521159,0.967875955371091,0.980435581473733,0.991983738649914,0.9840653289907,0.887812557623329,0.839862449225349,0.98769483036408,0.987955758857598,0.993199798887811,0.998491411729821,1.01964233635931,0.985793455551179,0.958553906936745,0.990950045513708,0.963091157260521,0.993954849789506,0.984506211739357,0.880817567710134,0.978583195917966,0.925340876855423,0.993031734796001,0.977485741060144,0.955138974310633,0.915789476847428,0.992112511443928,0.927304749173196,0.975096567567246,0.946297373333313,1.00079937752249,0.994804798131861,0.98906978792856,0.991045156252463,0.931247650878816,0.948145798515441,0.927900881278866,0.97768017078573,0.968988181126789,0.992569310076974,0.875255432045537,0.991803571920824,0.980978915034428,0.925465186928268,0.780640689302916,0.95181591621249,0.981865649458944,1.00021984269801,0.995991915213434,0.951621005316357,0.967859525015518,0.990398719859503,0.973782433595046,0.971073307797593,0.977963544244298,0.974423175087689,0.986160350304437,0.97163756075756,0.989914252011216,1.00668759781042,0.967809354219811,0.970121086643168,0.946654187713293,0.986121481593156,0.956795033602072,1.01120640355021,0.99614669270976,0.977736584660821,0.991489343170245,0.994981714367143,0.870105815958495,1.01415691642417,0.982764237278161,0.993552062312699,1.00499716464413,0.928922718928245,0.989631166171463,1.00341127677005,0.93808136273392,0.976574351714569,0.97544836904958,0.981680242205968,0.99429065972713,0.943311374584688,1.00223716698663,0.990148561670705,0.977558528993692,0.977610235346575,0.982966786547805,0.977692168092593,0.986513520833315,0.987712817270705,0.899927850308543,0.967041938042655,0.987964101000809,0.997318326811487,0.931408466514832
"2",NA,0.969807884437143,0.984280827857636,0.996877265812883,0.826359915226742,0.9969843569212,0.459084507610996,0.938090781711495,0.96868910618232,0.80724901939081,0.990553786126996,0.657594815687858,0.980947918244513,0.990481998961103,0.979808933920122,0.994557202959373,0.928301338759327,0.31078397318881,0.643330021480439,0.889931800714831,0.941655996270662,0.990070311257631,0.94934104363559,0.83700313942479,0.932855951009886,0.964958208820171,0.918572002798375,0.981444735133055,0.849312125954495,0.891170939557466,0.988491411774188,0.877090359841212,0.378330397699682,0.910454130138171,0.934663277573227,0.977974875197437,0.999596962721806,0.922314421271699,0.873127472570876,0.872996504203227,0.838730876500117,0.768772207189025,0.690830825201132,0.964272106047314,0.825015692389254,0.938039620456143,0.804644674997851,0.891635279903354,0.986440581654179,0.934492658094802,0.958906641240039,0.986900861671307,0.919286299979237,0.988516532627529,0.981531686638185,0.993249678781918,0.884956235146189,0.712440488132633,0.975802338611199,0.964531535724459,0.968698545694008,0.958056238809823,0.901833218065608,0.948715768109403,0.967750777066586,0.95394248075632,0.453550100365134,0.933781023783349,0.887041229568533,0.887332290574988,0.488728012353065,0.515392439297566,0.851193073514854,0.913413440458622,0.7057779538951,0.932144331659203,0.910317228407616,0.922616589749296,0.959384742356405,0.945063043194718,0.989132043086338,0.995768984052418,0.813944302692853,0.451725777266349,0.991502577879229,0.874324952880394,0.991475406447486,0.659037671570434,0.938978151159913,0.979605641587762,0.87965917799614,0.72557643186748,0.759543800062963,0.993928438801447,0.941991820883039,0.990837176146833,0.991678751698337,0.959072542243393,0.982999288826228,0.998758491720818,0.990282980030963,0.501957416131792,0.984927233487993,0.649928090738049,0.976139456857854,0.999224281252077,0.890115274806297,0.996687115497449,0.834991297186182,0.952703077223117,0.961519715202802,0.7433633536055,0.969790454612556,0.658217825753192,0.889333478688149,0.782994173085622
"3",NA,0.95881122153075,0.777218129708134,0.749849500804463,0.99499991026931,0.993286914229234,0.93892858784915,0.619641966435836,0.97863322114402,0.999076588334231,0.987799063902481,0.721027180647963,0.648209727148149,0.947820561614591,0.732675559628087,0.290000588136,0.97491911457136,0.96080346406618,0.866346263116942,0.754289759032118,0.749928386359709,0.996594095918989,0.969738130936901,0.981496900963248,0.987643503944898,0.986065106171163,1.00033851594697,0.62247678803816,0.992383808301019,0.921343824950321,0.993831559964565,0.590552850522681,0.967031220870429,0.987382329421278,0.973521346701702,0.981721374818041,0.407037211768697,0.967142130090545,0.968177042838887,0.946625801636299,0.994135644013695,1.00097027047769,0.981683287286512,0.892944609964056,0.935353311672626,0.881432434931343,1.04455914265087,0.966536215495088,0.921973760606402,0.940744397814946,0.989973648873145,0.987209071863689,0.830419421336299,0.542254060950354,0.631838224934472,0.993805882522762,0.980745130865247,0.965258976522533,0.949367759828401,0.993014239306925,0.999926090597658,0.994934920768786,0.969921796754748,0.979507560534859,0.993553783898911,0.990597596641997,0.979863562632908,1.00153141944113,0.907075851955321,0.965194284196956,1.01825046221531,0.707208301631516,0.71435865618602,0.985678286459141,0.991143652309941,0.989923253650851,0.42880214458944,0.908221970710386,0.997820470447657,0.959770720499552,0.662962817742393,0.967485659201342,0.985907133979218,0.929171120424037,0.671816586698354,0.989544931706431,0.962032928878956,0.51213998250589,0.993494439896951,0.842917396969993,0.708016323677223,0.965555502139603,0.986732062661002,0.779438918849792,0.985133161692136,1.01103370170205,0.899009055726775,1.04082305910098,0.988313418410165,0.970379437875102,0.99579776156564,0.928551687108172,1.01579621768404,0.855063370049397,0.979902562147663,0.908990848673163,0.902651397023483,0.940560595997878,0.993145890634061,1.00047818349252,0.99788359813938,0.425043660751548,0.963664591085977,0.895809264751622,0.989153117004001,1.00193663173134
"4",NA,0.981705683009946,0.919641219502132,0.93526011982885,0.999868756152569,0.785817654586146,0.984037700770049,0.913787019061152,0.936019117981437,0.993751762416819,0.945482908411521,0.837094327234126,0.973891469603946,0.945131711289718,0.941917734263191,0.971677301975879,0.96534781475637,0.937981374540125,0.973872346902443,0.967917406635245,0.995770986654996,0.870989952851368,0.983706565884204,0.984560952040438,0.978826121718435,0.980889958769436,0.881580625465348,0.994579353557318,0.987519276416458,0.993778236851075,0.941076177151855,0.945270135053329,0.939902196963194,0.991816602189982,0.892715201740309,0.88026459013237,0.984281615081933,0.982635155633882,0.984820687112723,0.994573716538032,0.993260430934696,0.993185661400365,0.682196946258642,0.94664758601634,0.979796404349104,0.916039755547892,0.934225842216231,0.965638393496522,0.977076876445201,0.992166556786429,0.970918879130887,0.975349087698286,0.96006528808329,0.944981168647067,0.662196878070012,0.962016276158076,0.987639434996564,0.908981669670206,0.940425286315895,0.983929030882236,0.971008913265529,0.948570431673367,0.973976163630227,0.940441798564574,0.957331341880432,0.875322806133724,0.984531081315647,0.892824159318035,0.970670832924235,0.908816909094316,0.991861866039025,0.976193282419335,0.843202544223542,0.946893999872096,0.938141564173814,0.964347266697294,0.923396216444835,0.976477963073966,0.968948012788787,0.957660980959167,0.97216394142505,0.906991822699462,0.965295605837284,0.999464634581913,0.971013062110663,0.991868991837156,0.976403068373989,0.990360418612588,0.906161302128793,0.898142540422532,0.979536019159822,0.986238847137493,0.995166015319556,0.997328950656177,0.977355366931949,0.955627591327607,0.996741300233191,0.973826403639852,0.990521665653543,0.880750382781444,0.880428579666993,0.726359850426289,0.921060180937617,0.975808111140495,0.938647912493152,0.966365750980419,0.975399777880242,0.942431524160798,0.979487166491257,0.957765058447702,0.964997919305628,0.98007232870885,0.987122269340688,0.986922195350428,0.991709041842693,0.927459511252146
"5",NA,0.995630899316564,0.897167285161439,0.972937008113947,0.984126260785772,0.944683864332616,0.880596689309435,0.705717458933023,0.972268528467883,0.986589966150178,0.915683878256269,0.834532770411067,0.975989815735674,0.667367358206737,0.98005255772762,0.924205117917449,0.901700557185844,0.959383343194698,0.956607805008199,0.94735153115399,0.996877073247372,0.958089094812492,0.965618271114285,0.855686227602312,0.983439571241314,0.947502472424621,0.839799985865685,0.820709598204535,0.934220737028073,0.831757736484169,0.765200680271798,0.990523196061953,0.981763411718737,0.967599951164944,0.96813238579472,0.9542520118559,0.99618716242793,0.995903741439493,0.968325503054676,1.00457592996087,0.972729138290437,0.970254799332102,0.784372917628521,0.979807753507896,0.975891623509662,0.711171240613979,0.816428733786047,0.87324312873571,0.968020654461614,0.970135668107765,0.992813311028013,0.860112992097362,0.99608874299925,0.985059277694631,0.930161736089259,0.7108614587955,0.994826713818133,0.791812344165558,0.698453452059348,0.980148795828135,0.714091783116306,0.938546376487884,0.886818626668277,0.93142990833018,0.731407071810294,0.894961849773911,0.944039279849276,0.913201186658815,0.696261102196136,0.916786607300523,0.93766217513868,0.800542297997022,0.889022904954406,0.803048509152027,0.981171115900802,0.900940903639047,1.00479511566798,0.957444520780974,0.999920723809567,0.930774201541414,0.994052286220428,0.962438073792122,0.947757682120427,0.993429118118128,0.932725708167061,0.815441118801018,0.846535863114223,0.99925612442723,0.940276338259152,0.988796976396147,0.967376868569129,0.986704522869642,0.746700107550474,0.939372179836745,0.90160785356027,0.808678807132155,0.971144846764796,0.986618621945283,0.865420113386198,0.900506616131733,1.00523317436786,0.972126259054209,0.997915615338884,0.865852669171035,0.926611791305759,0.882589375788578,1.00305535388244,0.970229172530006,0.961913792114092,0.884462006916376,0.716848649592703,0.961875094087137,0.996042996255026,1.00349065820567,0.992963872839654,0.663199309849556
"6",NA,0.979121410826847,0.974115816404097,0.973185698552503,0.987493941714906,0.997179346377828,0.94286599120544,0.907499024931276,0.827713262437814,1.00069032249879,0.808508304912013,0.969747416550614,0.972578716311365,0.973791266323036,0.974927214460024,0.932745452459067,0.938223165937492,0.871908286071705,0.795617730691068,0.955109549342915,0.960417335411503,0.984006243929115,0.888677621085098,0.98463046198026,0.936507494715381,1.02516545891114,0.982296576491122,0.993719923566137,0.946217933883219,0.935700220158426,1.00538072961339,0.861477425902342,0.991640790779532,0.921436065689777,0.972597855259957,0.995321447680592,1.08563227188683,0.924061704525324,0.966428291059032,1.00060821100839,0.980145364855089,0.893028662649477,0.981675730441756,0.875483843661836,1.00397226282875,0.988308837966778,0.977154666608768,1.01161490142655,0.930492602804589,1.00897725950536,1.01168708617467,0.994355167403179,0.939856880494563,0.986632350210347,0.991109592975339,0.969691685911885,0.922899147514998,0.953027073213131,0.768214387751732,0.952001307523895,0.902432258006422,0.981832482823382,0.941478622480699,0.970080830805389,0.836677397749781,1.0024845786563,0.997191215652589,1.00488214708698,0.924013396930695,0.971126521468622,0.996863938045448,0.990888278189662,0.965199454883424,1.0050275666527,0.972551920956921,0.994488075604206,0.941306331445517,0.993208984932533,0.988933071478731,0.975932585533079,1.02852392922993,0.914556867315889,0.872706722121678,0.99074758338768,0.9978061388256,0.99879742258099,0.982945092297504,1.02201379382753,0.98530278545887,1.00367749656355,0.99093339915223,0.950408466676887,0.92990923768663,1.05181000484451,0.962203924741528,0.988068253494216,0.994451625616827,1.04433677536965,0.96383942921989,1.02805386634507,1.04953303553403,1.01780382305497,1.03642902198218,1.00756157485087,1.0013386424598,0.9851167895511,1.04673989930573,0.952616514049572,1.00165461902272,1.04997755105759,1.0363403103892,0.981926229808795,0.936528690106144,1.00908115590535,1.00013750518776,1.00422972348214
"7",NA,0.988259864935544,0.77648073668919,0.976480576023074,0.789477221118147,0.94077204440712,1.01564533081845,0.98214287108185,0.902514110614155,0.996115462802051,0.882934357050619,0.78475697427736,0.804786959076369,0.960141172331639,0.872921865771765,1.00062264713859,0.871071539571085,0.95551096960623,0.933766620135823,0.920735073871804,0.876743610503461,0.984294649449702,0.962308984297104,0.931666670158255,0.891026851499014,0.723400004505032,0.998865375104064,0.981549098913527,0.994108122740825,0.830040079010871,0.991566254501906,0.990073591495418,0.98579545022698,0.886844519216663,1.0039876470243,0.981238989021766,0.777590548410115,0.994645999920889,0.912879107315112,0.894535268284636,0.86838824851838,0.88126135874291,0.900837534271991,0.908489437067903,0.969422078198801,0.968261547140413,0.930642244100238,0.825592153546507,0.97530600398092,0.936315102270423,0.989502121717598,0.881578865102385,0.966868552784769,0.966512540131721,0.967060127633609,0.690834973514295,0.972843420358512,0.817687678599231,1.00169464747023,0.94678223633214,0.809989644120502,0.850708939136032,0.760961139285479,0.945950649249939,0.822798789436109,0.836837496443802,0.964812784251433,0.984201716479238,0.887654000272321,0.969650679604202,0.927572804420335,0.999178966824442,0.964556986135618,0.991871121912163,0.958159331689481,0.995555802281979,0.827611578366715,0.890885172952235,0.910237081464239,0.945699648888812,0.952083101438716,0.985588174637784,0.871965418650429,0.94475621113349,0.773777911933393,1.0142308156506,0.629584805234543,0.984381042437268,0.7825423825674,0.727029616972742,0.824244748914155,1.00551566354481,0.978262857513168,0.951865517199792,0.757377220212499,0.975098483783275,0.898194121023571,0.935870770947793,1.01371893478381,0.990274051266227,0.988847081110736,0.994517087820177,0.945792016554072,0.942541588900095,0.841505196183657,0.865767467626547,0.942036793327814,0.963948937204113,0.991355052801143,1.00850825321056,0.978912367459925,0.883693683963007,0.880417755490279,0.990241235704899,0.946392695474238,0.702202364878983
"8",NA,0.998941050665961,0.989781804178938,0.928131706676927,0.996247899893116,0.996130650318315,0.997592143666732,0.903675804742457,0.966175119783584,0.999029409679723,0.99650405830902,0.782477943376939,0.920954189027596,0.996248151721582,0.943244425638512,0.93105802295486,0.865262090342423,0.940271707160118,0.834092643679914,0.990099927529634,0.870694154275203,0.988094550241779,0.977600148692814,0.973657129542422,0.785127140693531,0.943675161585339,0.87463130674337,0.827845000411857,0.986200328764511,0.936487272172882,0.992003545417379,0.961557196405829,0.979967866340514,0.998542894715416,0.995831576781563,0.899914096955897,0.985173821891708,0.951420642113477,0.997094958612475,0.997596148776523,0.969577823261259,0.881839058430077,0.997552186642106,0.993557161283634,0.899024577967423,0.992159664486529,0.976698397629197,0.99868565998357,0.981307620545139,0.91270091308568,0.958000473668596,0.989817446310278,0.833750888454734,0.97849033445069,0.978080888347324,0.980116989279094,0.983381920958507,0.895944162806972,0.990076865642437,0.997877288455698,0.907295998483598,0.736790304344137,0.984470131196285,0.608848192219011,0.970384654504728,0.990184003902212,0.998831853295003,0.985955464983883,0.987806515136343,0.97900155281363,0.989589742582355,0.786485534259893,0.995329257646775,0.85739975746382,0.995453584481026,0.996076406444534,0.81332601336892,0.997470158617425,0.987648498488716,0.969361591036643,0.995763627157886,0.87286402387559,0.965017347339418,0.881763693983006,0.990780636921861,0.999639421149356,0.971490283020773,0.955285972638858,0.969071741768046,0.849843217154775,0.887004964610997,0.976911333574436,0.981990594255284,0.992479259366551,0.869963197457188,0.729887549662722,0.998945380144356,0.999332956418261,0.999483056942255,0.991267691046365,0.91056753138181,0.93821054201073,0.990434983047479,0.999754454867054,0.99661809098565,0.999072971568763,0.98988962208864,0.969403661188194,0.99726259708789,0.982673024765376,0.992140298962618,0.887242006353804,0.98752934812367,0.98983196288058,0.997743401635913,0.988538110061512
"9",NA,0.999666759283235,0.977763719269056,0.976031536859239,0.881520900949019,0.988554038908959,0.972239416748459,0.827255884754721,1.01536024874481,0.984079150466456,0.742590461750599,0.892398513776647,0.960539477878206,0.995581103132358,1.06049525268939,0.988197499318694,0.984711785319247,0.934211211752595,0.987728724433319,0.965175523324294,0.982544845896237,0.788886316919577,0.97347364954444,0.986148232206113,0.637664633229514,1.08042680934043,0.945404835027808,0.588310937135234,0.873795984320875,0.9624350658251,1.0366975148867,0.943039816356692,0.950086283106442,0.921662433953177,0.984439688929393,0.808012976557024,1.01257566601796,0.998096593803861,1.01100764291052,0.994782007830937,1.00418080570642,0.911307493989236,0.965297231736846,0.988181621455465,0.906704669060067,0.807490850731139,0.94445252269341,0.395121383256302,0.774037381233374,0.989459492361554,0.902596092842282,0.814125758639212,0.935108973292704,0.813471984860486,0.898570621268926,0.972356848536499,0.851684638827197,0.897589686198573,0.775772481051683,0.888932188407249,0.96581657475732,0.973531744437407,0.901220080679026,0.860084643823924,0.850723092971541,0.999145216519562,0.921259263905536,0.950592189631113,0.977871572849672,0.903561741775438,0.994924374778525,0.912950845981261,0.997642850807282,0.98678857727818,0.866236898994361,0.853631327129519,0.966733646981017,0.797469929468047,1.00423364855799,0.990955777315924,0.917950481343734,0.697177196471786,0.941279303860053,0.979359297543004,1.05884350500124,0.993294352350503,0.996377137266044,0.955480668972925,0.995720214201629,0.790481294098924,0.940117966788943,0.995694008580407,0.910718190303926,1.00382033469429,0.915014645385368,0.902056817347212,0.776884398982658,0.890512551144512,1.02905291372186,0.995601897478794,0.996948814853014,1.0063725609307,0.9396528611018,0.992590634105466,0.991747936382951,0.907582902611866,0.606579773206185,0.870178547568274,0.755669086462055,0.948174760768734,0.985886884704506,0.9179402910684,0.797603949779013,0.933719418391852,0.871483843055571,0.993846763756287
"10",NA,0.997832724430378,0.989016276234875,0.864974871078587,0.780298415188044,0.827475924743293,0.932823238151574,0.831288511983506,0.740976985096065,0.86159406135032,0.937400199203621,0.894664017768257,0.909372415970677,0.995200784973346,0.917022389355935,0.913517169647608,0.763013379887126,0.759041269174407,0.872854761541634,0.890669366494584,0.881821471014831,0.935297766735072,0.961945231499176,0.874399142153259,0.995637916612294,0.972045555628835,0.956447604927106,0.930957175910061,0.96489525319855,0.960172851564318,0.905757801025599,0.996864158094134,0.637513208657426,0.962518429888689,0.844423101547636,0.963738325504266,0.93272172559295,0.801526849714378,0.981541730399639,0.949576090456554,0.898038965224436,0.851311504107199,0.905900957962111,0.938978060076277,0.979152790625412,0.982657442020456,1.00952098938572,0.83056010170707,0.968090576302022,0.83568586698437,0.994426448407395,0.923440183531622,0.723295597674134,0.886751930428851,0.719307374820375,0.97583503435897,0.903600161993631,0.845473458391485,0.968038242283277,0.779935717470769,0.98934779284413,0.708774357183493,0.891852055011507,0.673510580996211,0.857450642837096,0.928481011454231,0.865448129052401,0.807282219294827,0.864848981323259,0.995617200162317,0.838508807302879,0.967212523322539,0.922673313834503,0.891728596074172,0.982433536996212,0.934993998753027,0.600788750785401,0.836950991247674,0.987816690498314,0.820103501681383,0.953255778127424,0.950693993143819,0.969624051377041,0.97374323024651,0.887426445776048,0.935145675538389,0.862259302052283,0.642844389519414,0.853558300395194,0.975660955528295,0.957313138073128,0.959962723784105,0.919240979365051,0.924485429754331,0.937385809447479,0.989433033988153,0.870069566734087,0.984603752022246,0.913008928958745,1.00099782723328,0.997240788725553,0.775237972131258,0.971121046543677,0.98843607375236,0.87852000852026,0.973876642862572,0.805433259427653,0.965689652537955,0.994280519788533,0.873453068428875,0.927341532053793,0.894797998975926,0.830384376162973,0.925404493090073,0.951956927095545,0.945567916993446
