"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116"
"1",NA,1.00119801208403,0.932513258122363,0.876230513576614,0.956036306649135,1.04233492922979,0.979874905645248,0.561296630371391,0.888267046820507,0.941665725222174,0.856756405642683,0.996851254006731,0.943174309485073,0.984927974071668,0.99265889351101,0.875197499294775,0.846141829677044,0.971354012304207,0.967479629273035,0.705644440184937,0.929421331217607,0.981152535620411,0.939180965837624,0.968866095530907,0.984459247599898,0.995380447680581,0.888355429750291,0.875447373918717,0.94679906976374,0.924576580222145,0.972064361227188,0.834887109371111,0.905815889616256,0.950053464276852,0.946049525119204,0.991717777610042,0.947784438016397,0.98885847408034,1.00035959301609,0.885524229034891,0.9840907281572,0.984747704812155,0.698545248146703,0.998287004367295,0.977960792577208,0.950741487000311,0.910555243680997,0.945773382593751,0.99708819045619,0.998034690965207,0.951203120218645,1.00944221211063,0.925349795816208,0.720338734795505,0.953659421866197,0.99536606522814,0.945646831939766,0.946946403871166,0.832606352942006,0.924315586885534,0.950425922560912,0.875062381061445,0.972070490042526,0.997044813615812,0.674886250352805,0.744584665614791,0.756124134806778,0.983754114595377,0.556938485367937,0.999167422294015,0.984924440972486,0.671093900530612,0.983338310628245,0.937033054205451,0.966193908557101,0.975211740349332,0.980766722514063,0.992199451154224,0.548032695010285,0.591012284257997,0.966550725919143,0.935643447144123,0.962964818054878,0.787945709170849,0.98608375687954,0.926888892719359,0.957684964611778,0.884276352313222,0.979087195442123,0.76369313156462,0.983347905904846,0.92252338422424,0.994473610063407,0.978655490613903,0.922725194147621,0.970290311929904,1.01798563439772,0.951421751398153,0.856786805742818,0.93338842428482,0.927160103752764,0.984817068358066,0.924690286860034,0.962060571953126,0.745405793277419,0.965984039146281,0.9113077150007,0.992206409436261,0.966984297155737,0.985535075874645,0.944910667188572,0.973430279439892,0.988927259901563,0.949597789807691,0.953190551501613,0.98912158248868
"2",NA,0.972229234700432,0.838345241600185,0.993036497380223,0.969921526618595,0.983906192143421,0.959050633781788,0.988933587057314,0.847172184418258,0.992176839722893,0.822227673090467,0.921575284834064,0.924415467630976,0.998237512588957,0.883957659787344,0.959290243638385,0.924756604362823,0.980435492455537,0.810362793264592,0.978228704657615,0.955207417783246,0.970055931346133,0.999220250756948,0.960749093806854,0.863711070142841,0.961744472710927,0.969534365680794,0.939801378744239,0.952766703800752,0.98635659694201,0.972104251966906,0.827950035758809,0.881074653234287,0.930239214465922,0.963804529817628,0.938478575152316,0.934577536200928,0.80561902581961,0.835989354911462,0.835668736363331,0.954287683714478,0.948377731696185,0.888030585286016,0.898731716861218,0.924081343167762,0.910522103355273,0.848241700075758,0.880134941681527,0.772248591941259,0.897811561968347,0.971683820589545,0.944549923405429,0.938434612142381,0.963368854877643,0.98786303709466,0.97880568950339,0.960152120000391,1.0256605012177,0.968040972229581,0.911537286377356,0.980173229922674,0.991075869573253,0.893546613952659,0.90132553212817,0.989203206395431,0.746304012580901,1.00313346784765,0.965986215087449,0.991817931688913,0.954163979374077,0.968426072495652,0.960275547564165,0.958914602244606,0.99553893958826,0.89200428706406,0.991145667782383,1.00952800353565,0.965875266863118,0.888554955297934,0.97495068637482,0.991029983792092,0.947363426875417,0.990835246200818,0.916727642535931,0.951569451715007,0.865127390882591,0.631467033417509,0.85827891323153,0.975481213311137,0.969017961822196,1.00760717382291,0.956521035035296,0.873847506011849,0.941863572789332,0.952566683760988,0.976572876411986,0.87708580871189,1.0127882096653,0.974175697017179,0.882256644939087,0.924107650368416,0.773919444821053,0.991723074386365,0.909529367058096,0.974393524965322,0.997892734407525,0.959865053783553,0.926203657291243,0.980980826409212,0.980105742831585,0.84866930784869,1.01043268089478,0.77766914831247,0.990246130203584,0.996274648291971,0.98808196253694
"3",NA,0.962320238028927,0.841782807404123,0.821558584304868,0.931977880556403,0.919996223382746,0.87193732541389,0.938494136114708,0.836586268976529,0.959164366011405,0.893691395654198,0.783606179431143,0.946404154968735,0.995502590759499,1.0297581377429,0.974066582234087,0.887402800146125,0.953688780044583,1.00536338385852,0.984819706433873,0.879283094546225,0.978660055988213,0.998547672134739,0.898094917122341,0.987964979959706,0.957026168659279,0.845427104223643,0.971751266738264,0.762573590620724,0.943524462382415,0.916946768227941,0.808711811064486,0.950272720224739,0.982756941149429,0.778029502633619,0.905164880382177,0.961768311456505,0.930234435092513,0.88090108908678,0.985774595057838,0.994798988278437,0.983728440462058,0.998484112307337,0.876978445455984,0.970648686004209,0.943897223423487,0.911695016080225,0.989026021232477,0.921214649535502,0.96711361957036,0.921294510368281,0.92635504387117,0.802822632407893,0.869352334429067,0.991311311187589,0.97217603529819,0.914620981765619,1.00085910755857,0.907072116624625,0.996224110518367,0.980005259935153,0.982152524470782,0.987293192283542,0.987122850893499,0.880171217795452,0.965095737066476,0.921798739173413,0.762285288681856,0.944696316002746,0.928478686533225,0.762329772194503,0.971722726427448,0.996524658770291,0.975319121192219,0.888694772015188,0.950148242062578,0.942567154932156,0.991145474630626,0.894371073680076,0.808616228306159,0.902062136290984,0.962287707970273,0.952307128495582,0.997295396782677,0.915897005447382,0.972998082313807,0.950123936341191,0.926807881966194,0.961337192760999,0.943312111624827,0.959097070171721,0.890255631727164,0.996454411532474,0.974952121580357,0.942319155680853,0.989195330538571,0.989546283247961,0.976637529957898,0.847719161734191,0.965128720577254,0.959800908297765,0.898533790789562,0.921888299795236,0.998124879910265,0.970730122073905,0.784619032996416,0.989680992109794,0.96322015969193,0.789835968422208,0.804472674324006,0.901240323776862,0.977883386432871,0.960103295778736,0.945454866113556,1.02488514210916,0.939623149146786
"4",NA,0.885823520736948,0.9299558208324,0.974287023731326,0.88308946349645,1.01821730959965,0.947220752379215,0.985939007755837,0.987164493137547,0.996287699895715,0.993392253638323,0.992386918667736,0.855629377002407,0.99314610830983,0.786756882186854,0.697333956994349,0.819112865856617,0.807928858953212,0.985035316297365,0.714487075552,0.910562752570895,0.9592538790333,0.844809616615738,0.948635403388201,0.965268728053351,0.993564326067304,0.980408656008271,0.754455080450712,0.954971883203957,0.938274395558096,0.972983885390904,0.907424788293274,0.855706832501014,0.990768500028838,0.912191610007605,0.914210632020796,0.994034933983868,0.993064794213942,0.85366188522906,0.992777178770823,0.993289683754066,0.970670865737697,0.946006565222654,0.913287628210423,0.650165522535809,0.744473740750015,0.953694906623755,0.82333710771025,0.985873960040851,0.841132107054843,0.706548298539431,0.910340202650583,0.8889720143075,0.980162388677945,0.951635428413539,0.927048511170273,0.899620147451287,0.63674874524117,0.989394122966487,0.930157509148955,0.994359302376217,0.96770139061656,0.960741467878579,0.931583602388118,0.955993948573396,0.901370214439224,0.996118104009256,0.844933554662977,1.00786927890262,0.956863148140581,0.905211551797779,0.941371815322034,0.94394315764591,0.973018470741926,0.985554538573639,0.960075539344817,0.835885465520915,0.837695855303167,0.949323282125116,0.948581230210014,1.00293498793034,0.985310121533518,1.00025054082109,0.99905229351149,0.973574792460802,0.843989491498974,0.99581323719718,0.984279867685379,0.857684747893138,0.837577600963993,0.986986115240122,1.00728392566272,0.966815364943168,0.893158401234847,0.752746442312848,1.01469142193282,0.988216984012737,0.992580336595614,1.00436757418897,0.851222480420278,0.994113679453406,0.996650940808775,0.962942195994882,1.0326959054034,0.879200453363105,0.944980569804996,0.965987303492961,0.929079881330417,0.975836166011503,0.960247441691833,0.917667594252632,1.00729127656934,0.997876598911204,0.994276658213059,0.949227744493749,0.996871703266448
"5",NA,0.972908638912331,0.740116078184839,0.882016990039124,0.887173778695251,0.833110254925591,0.981082066828446,0.860175846262504,0.932004423977241,0.965723288334744,0.896908255571277,0.945880538200973,0.939916409551068,0.956551572674166,0.639815901430323,0.91829529332006,0.932491044036196,0.896506112524057,0.985975105446683,0.839963138292483,0.980306273396317,0.961426565259726,0.833835493088607,0.679561285264138,0.988621224993306,0.86655570605691,0.824768992541121,0.941427632810277,0.995858396809593,0.879983333161612,0.95988241193264,0.807250053327455,0.93439786449204,0.975135795798406,0.987911836201645,0.982863070345695,0.965884654552367,0.961115954707124,0.968008650857118,0.77388589147087,0.910288234248907,0.988863612851774,0.584291893153864,0.959574134400863,0.930123474832889,0.896632025140664,0.932151776049068,0.984265013524266,0.917841879787419,0.903852598266246,0.696418916633964,0.978232710044431,0.933607629235154,0.87451066761802,1.01515435773269,0.918877388955118,0.883357784935678,0.966458183704038,0.852620664713825,0.981619286393707,0.844427551225256,0.698420295986667,0.948506582070529,0.97243977760089,0.912235152024606,0.878607280335492,0.992077501784996,0.903437158277776,0.975803187137729,0.870820740843222,0.791441785351048,0.995394534087939,0.906788126179421,0.966657248210928,0.916917594967025,0.987615688260292,0.863840587534881,0.782457553349124,0.902509191925407,0.957967350985852,0.99254806566005,0.948771351667557,0.990092151533387,0.987409352425962,0.889000378260882,0.972690152381071,0.989879198211551,0.936446367501481,0.982982529254746,0.96418882805962,0.985582247290625,0.889442174820416,0.813180013167733,0.945936296509916,0.810675725468294,0.995334482873251,0.833592365354373,0.977101540784803,0.764563428978302,0.993889691057524,1.0596044200036,0.966655406294071,0.998963366818098,1.03131801038549,0.972536131112275,0.835684789824186,0.785308220924088,0.806837383761857,0.804207426545338,0.890539615843314,0.995406222568673,0.96332700850428,0.989805484512459,0.968266361508838,0.992721543371062,0.994292110980089
"6",NA,0.802804095221316,0.828303320835147,0.865313658218357,0.992590558158545,0.951614642297035,0.94780019502129,0.962639589304013,0.995740904867276,0.838598946853338,0.898018118709693,0.965093402721654,0.947492025734097,0.992593368777451,0.946078504284143,0.971783935874968,0.707737385212961,0.951101786570674,0.978634854262695,0.79989907781723,0.929126890868017,0.908045042040073,0.992540246132049,0.74965221839496,0.978596957777432,0.978640417823374,0.955850381247574,0.995052333372395,0.997829368461047,0.697838111487759,0.890681021537872,0.779316976343842,0.957228391241386,0.952720996105016,0.936383923371732,0.910489696531178,0.818390798852122,0.962823545967276,0.87517001323999,0.904894755874136,0.914141121837411,0.809104030319934,0.87641154248604,0.865832485116371,0.86286759009061,0.965069157418478,0.963246408362155,0.868794728656473,0.859737266953059,0.933735169495895,0.968800034743065,0.939701133022556,0.917730065663179,0.93014376106668,0.966046271260555,0.871535291647702,0.941416646298089,0.951639449955266,0.963890239189622,0.968171516836014,0.709155175618032,0.981303943188795,0.965437116828609,0.883039087070234,0.734148199356316,0.822028129841154,0.98667883770486,0.985437768151604,0.962486026654114,0.891850622314961,0.817066092543523,0.924923694272941,0.916328294645567,0.97533896575245,0.99330627290632,0.927899415417846,0.949008804461578,0.86511733390955,0.943979889745965,0.992576442866636,0.974960917245017,0.994364704200592,0.908146266115566,0.9879342452031,0.990536957571923,0.855062669714688,0.873374361356606,0.920113280786153,0.745940501610621,0.903847951636486,0.835051565758222,0.98959997617096,1.02781719005562,0.83025460175586,0.840844598178816,0.944319159579644,0.991530854449275,0.996893591317449,0.721074403386965,0.965381581933679,0.936795257469902,0.750572326114205,0.985817637556729,0.898537411724848,0.990825070037532,0.973935132787295,0.92736829003131,0.791477062810553,0.913944795501941,0.99060753474233,0.931308646012713,0.945609695121853,0.798809724728196,0.991992941636416,0.9624285835216,0.992268462309927
"7",NA,1.00801126091286,0.859742189776417,0.970596702066153,0.992050223762351,0.977774779830544,0.862116686514647,0.975579852109042,0.944267963534783,1.00840577876991,0.642306745092914,0.975636189744487,0.82839522632772,0.98868711792858,0.932656143891632,0.898091787543387,0.760682391300628,0.992889307644634,0.995817420029712,0.94319600889283,0.969137360312466,0.990342147656587,0.9936657035357,0.895166735033221,0.991732549309178,0.895552546237616,0.910927370760343,0.529260477523684,0.567710004962408,0.9702012244454,0.919393584485304,0.967303376678753,0.9306936144635,0.999506658670702,0.992819018527885,0.956070988688687,0.959787720642438,0.875651464835701,0.998498661207889,0.980076951222463,0.863206376952183,0.968689327799159,0.991924858839975,0.895120497519374,0.991438141275459,0.986836368251825,0.985982730208161,0.759818539500499,0.994615685895612,0.885885875191653,0.973200434224244,0.744407140552514,0.977652208958398,0.901177752931327,0.950552066386622,0.976049468728677,0.942778429752286,0.977740941275758,0.899755523900569,0.885606558030428,0.805695322106801,0.976719055238895,0.929874892161139,0.868281033509111,0.97119838264647,0.99437369335924,0.97929933949213,0.99057679955915,1.00194766642917,0.855082984958115,0.938894192349838,0.980820408661079,0.896809175709298,0.855435061142821,0.957028075455012,0.995232112805246,0.988505361515398,0.955201144799358,0.985275368166522,0.999605350690393,0.849786188671562,0.970756222130796,0.956143484445417,0.946453308959656,0.930983445866088,0.979780061791166,1.00611228539794,0.911169725249664,0.861358421346106,0.946121423606152,0.816844752263009,0.990483884994908,0.963433494940565,0.928911551489267,0.9959074137425,0.979686791553437,0.938981694802349,0.841617798344536,0.942131575275638,0.995433767987133,0.981796539846719,0.894213306249392,0.940834840863767,0.988302541390092,0.988439096133724,0.862562989710276,0.838938881982406,0.887322774349889,0.960928798527405,0.91248644712735,0.856723994461674,0.985344844233477,0.881303281367714,0.992760698368869,0.98829005154521,1.00627170710612
"8",NA,0.919197690798997,0.945674683120277,1.00174937539747,0.992299843866158,0.998274112375193,0.986314240495944,0.899361020691688,0.974295530312164,0.995834830228397,0.859432900367569,0.928469546008052,0.892194465750144,0.98647016349865,0.908084698813435,0.954285258827448,0.998037089687554,0.937280646919335,0.977767087130271,0.913077395581445,0.861756677982449,0.909309437563493,0.886526388653595,0.912418030138248,0.893023591610908,0.872556123838058,0.993273449145136,0.811930506546433,0.927754927445582,0.990640307204179,0.887327374217085,0.969454294493162,0.762696374434365,0.987443330302883,0.952923711727468,0.983853470386549,0.852354349800131,0.904578724134035,0.963412651950981,0.909375678404251,0.957196592895533,0.954212215211335,0.926650448503702,0.885003525048711,0.893710322274042,0.977915431018584,0.969642913891649,0.945960786681128,0.960065109150167,0.994189040123152,0.94378997800371,0.987308612204385,0.915613254535985,0.962243191664943,0.769968079070257,0.988195922504537,0.550090720863802,0.991792691919782,0.756424982750583,0.9710756434762,0.987725032635518,0.863407835112739,0.919122449580592,1.00634549066084,0.962562274428735,0.957050023073745,0.989929658857755,0.926797160834619,0.982705295984457,0.961666216144549,0.788233501535667,0.964357553558494,0.816913387737917,0.982844066334661,0.946867417172736,0.996570356608362,0.851740653411267,0.986121172404701,0.984580637226222,0.909694088268622,0.988099589300967,0.948660051772263,0.973828983892155,0.900742970424598,0.819156951312164,0.979045826159886,0.770640185464001,1.00187298434612,0.848775638891995,0.975100583821284,0.973052416162423,0.741330234543173,0.906069721274477,0.901049025199017,0.982610273545903,0.989996440072572,1.00191802842131,1.04381465572573,0.975906819135814,0.983171483228645,0.978866422039309,0.987349203260892,0.899502796782895,0.972025115335798,0.793497335296761,0.868636517340024,0.818997800586018,0.918452464537207,1.02552573571318,0.943534586944076,0.935718059409502,0.81706074316381,0.930368314755249,0.975981308756198,1.01037597431708,0.983394428864162
"9",NA,0.988442162395717,0.98619108685561,0.835365137463113,0.990366640330535,0.988630723954629,0.952987809336118,0.990391801883301,0.976767065712785,0.982353123355567,0.946230970844147,0.683110860842164,0.944644749228118,0.943147744253004,0.98586684705042,0.872274200450418,0.879563042831999,0.920151816559967,0.990290691011757,0.648307617882322,0.851891146880638,0.784195067189064,0.962029350953657,0.899638000665401,0.984555727129866,0.734364902464166,0.974809646405808,0.963180152836933,0.952236975395722,0.945616208763763,0.859757971427603,0.911882901608563,0.888419529741955,0.931658317189468,0.954910297129492,0.991941894538877,0.965587415434901,0.841744765291024,0.913009296904953,0.955340708330769,0.909623772097249,0.969991139822353,0.897851185752789,1.00091636450141,0.920114690889686,0.836711833828549,0.889234654127122,0.688145410606376,0.945703764546998,0.944151149125969,0.893285831555674,0.864501148743703,0.917320205241592,0.961169112330489,0.770941921102987,0.98843499900571,0.924906308128695,0.871152455489569,0.99196182094025,0.949064636185258,0.992690492877432,1.00619645798354,0.964723673847511,0.951425650286332,0.855663975379888,0.962666001343131,0.92873410600754,0.91072294866136,0.887255997364845,0.879457214920341,0.998896201119288,0.915297145453982,0.774845137124202,0.985883881441415,0.796833603336443,0.958875440177662,0.948461487960445,0.760362778953363,0.951839827255055,0.98168299772506,0.669586416719538,0.996312206182229,0.992078510112406,0.955855449856114,0.984985888964512,0.975593550560145,0.991762868469351,0.802118962004375,0.751566735422256,0.79141200182749,0.964539402877555,0.980451626841728,0.94258334902611,0.95296747585716,0.979388995041795,0.990948417675767,0.984457051905048,0.976988854812341,0.958032362527619,1.00096841969332,0.877779351661097,0.883093361578664,0.840914932207935,0.979528904413978,0.904037638804649,0.966371135308791,0.86944815788038,0.94111071753171,0.938662476718124,0.987202890872624,0.882542188965657,0.969946208678356,0.991837719309719,0.968977676595717,0.990531459792737,0.889821736379207
"10",NA,0.882601323642043,0.631337538559725,0.726116468682875,0.90806173603056,1.02051649692181,0.659849512621629,0.875740341633037,0.972624906618426,0.862820520051238,0.847741300155944,0.943858656819575,0.972885552046478,0.955723322607918,0.951998512900249,0.935435211795108,0.922563922777487,0.995485324818243,0.858946368606104,0.958482295501368,0.960446725113728,0.787033787064298,0.988084172895411,0.8999674924104,0.998304113907273,0.982532551404019,0.84359136951423,0.994951186823455,0.902304972681969,0.991159847135246,0.712825544937062,0.892990719352441,0.957167762002039,1.00566439763372,0.993523997261977,0.981910957798799,0.893304030321802,0.893236359754921,0.992098633334717,0.933296231416972,1.00261939032799,0.975181899956879,0.930796947345266,0.953847337254873,0.972719633763664,0.75350994573503,0.965178464072349,0.796595906014221,1.01336242029785,0.959744217346907,0.969683937383705,0.927763577772147,0.993073576330089,0.968570478010952,0.5801078155247,0.896132650640808,0.984436312183528,0.969265795481654,0.995926465734213,0.968072758744697,0.990243692435379,0.965415823939684,0.948223933546129,0.834088379056376,0.987315736055691,0.976161711237248,0.921632686970172,0.898151724937403,0.995429979756479,0.97275366345906,0.925319564780441,0.69819309494692,0.983141365900948,0.907658308661857,0.673215793709691,0.987094632086436,0.941050350712811,0.905357582394259,0.859737997094916,0.979374545920387,0.749006725972638,0.986301483695204,0.939344759220597,0.616739596195172,0.979253863951185,0.955336697553377,0.992391490621856,0.955966750856105,0.733336423599244,1.01279561086143,0.960438531006658,0.973664743540985,0.949667122615865,0.995827631499908,0.962218860150105,0.857127636632533,0.850633234295584,0.814742730570317,0.965540932929548,0.990027972200949,1.03533013639573,0.785360552114895,0.794665799270698,1.03007678117947,0.990244181677268,0.973296297154501,0.992711395945223,0.928391759273539,0.851505914144925,0.67243685723617,0.982510390561194,0.884748613448124,0.940249949111055,0.961408293328147,0.990090146942532,0.81171126911626
