"","b0","b1","deviance","sig"
"57",0.100026278053959,-0.412001979951512,13606.0658134731,0.943463615224094
"58",0.100001906419706,-0.419160784792345,13605.6698276664,0.925821964740431
"59",0.100308257795366,-0.426506682486293,13604.1980032751,0.939377464218555
"60",0.102567854393163,-0.471160633132753,13615.7634205606,0.925027866044609
"61",0.0993800301585469,-0.394571549841424,13610.107345673,0.93104581041804
"62",0.101795249568892,-0.43611712194149,13608.3647190838,0.951886304540948
"63",0.100183267380432,-0.460944932277471,13609.2206423903,0.943579620147266
"64",0.100162871384844,-0.459671976846779,13608.336147305,0.938983162019263
"65",0.103096620638977,-0.442597368097344,13609.2283350511,0.940194454672022
"66",0.101373183837233,-0.416660555808562,13605.7694122887,0.933580013797678
"67",0.0999883323878823,-0.439544952229264,13604.5474790579,0.937554773530995
"68",0.100405772145578,-0.438173042904602,13604.4111195174,0.938123180428365
"69",0.101662100987629,-0.438810470276667,13605.997680194,0.94281747742538
"70",0.0984510140009223,-0.450154485238144,13613.8630244767,0.914283934172318
"71",0.0999902174912252,-0.412225843329827,13605.4923655249,0.932833485494858
"72",0.100008147037037,-0.413521253404609,13605.392509977,0.940159819051979
"73",0.100814787856907,-0.42736541578268,13604.3744938415,0.932467174481227
"74",0.100605725762505,-0.440309443755687,13605.2580154361,0.943536200486552
"75",0.101500771374048,-0.402482829697939,13611.0925040894,0.95072922890058
"76",0.100058361176735,-0.425103302599421,13604.0971839386,0.935283327657137
"77",0.101724565785179,-0.423466500896251,13606.3449157328,0.944183027355782
"78",0.0984414404803134,-0.43633754196016,13610.3360786863,0.955405391811632
"79",0.100513054115719,-0.452423506326506,13607.7866352653,0.947016688849207
"80",0.102754729955314,-0.440426235643941,13608.3325971817,0.929958854817711
"81",0.0996870772582705,-0.424351439112702,13604.6267114898,0.941572038837392
"82",0.100699431363513,-0.402376099204185,13607.8655790021,0.932624947031067
"83",0.0988863830400641,-0.426199794689179,13605.9186089768,0.927022630790263
"84",0.100527686290849,-0.426143438616103,13604.215338018,0.932957583191974
"85",0.100898518959794,-0.416770758417658,13605.9804493374,0.927326201161333
"86",0.101425067425326,-0.432666181509866,13604.8655838024,0.937130151140377
"87",0.100048086555925,-0.426421587543821,13607.5460331957,0.95349480193051
"88",0.102160773508644,-0.417571640221437,13610.7101988994,0.918511513687639
"89",0.09823466056117,-0.433095034342373,13606.6508896813,0.940784127601512
"90",0.0994638031541996,-0.448361981788123,13606.119585344,0.935164361466171
"91",0.101012104306718,-0.448843594966837,13605.9420748019,0.936085339194836
"92",0.0991644286793322,-0.439634544178419,13608.596261448,0.918963611273129
"93",0.102385224229477,-0.430567649051554,13608.5907239589,0.923147646407689
"94",0.102200707395556,-0.416994548408461,13609.3073928121,0.922792093020827
"95",0.097036934706442,-0.432466169305846,13610.6885279711,0.928933210928325
"96",0.100476877134381,-0.456283436408372,13608.544747335,0.92575476664074
"97",0.100515326263209,-0.400130716087715,13608.1965804063,0.937072650321785
"98",0.0994167059031767,-0.441374097734712,13605.2878540195,0.939875674060845
"99",0.0993950087363769,-0.430527277563599,13604.4020773721,0.936986575906792
"100",0.10181768191797,-0.467268385878642,13614.5798575707,0.95320311705779
"101",0.0999902645522706,-0.447588709937803,13605.6479594547,0.938299166768044
"102",0.102960478646736,-0.425741383452177,13608.5118260335,0.933159516240362
"103",0.0999810626439159,-0.436063602748341,13604.730203744,0.92929249242292
"104",0.100361938558776,-0.435484311709544,13605.1331732329,0.926686957264124
"105",0.0989642764079655,-0.401170588947309,13608.2663927239,0.935939773678315
"106",0.100424425761481,-0.432170098066886,13605.6805204927,0.923991965128909
"107",0.100464013741073,-0.439409391727357,13604.6111616438,0.932235078293297
"108",0.100030318980105,-0.412520807363692,13605.9626697889,0.943335293550023
"109",0.100191096423502,-0.420828733325004,13604.7545960295,0.941765914825122
"110",0.102287354396418,-0.45590968599963,13610.0380250824,0.927261729702254
"111",0.0994209609885721,-0.424678423789243,13604.8171988012,0.941728080367548
"112",0.10007577173474,-0.43285333553033,13605.6700957948,0.924068696492601
"113",0.0986541111998118,-0.430526131849762,13605.443922753,0.934204014488104
"114",0.100165538175141,-0.437144149915463,13604.7659668196,0.942403845028089
"115",0.100656492128853,-0.472405715357455,13612.5225553657,0.938579258583795
"116",0.0993039418063904,-0.43936529451405,13605.130495303,0.939148930890942
"117",0.100494555612601,-0.424861649070922,13605.0249570045,0.944519183369377
"118",0.0983757472558189,-0.43372939465587,13606.1833891344,0.938593110089891
"119",0.100295719848542,-0.463425032269278,13609.639659974,0.931044393555506
"120",0.100095593198598,-0.454143167645199,13607.0055093289,0.939667963426391
"121",0.102644893067664,-0.440423210050687,13610.268481078,0.921064127185187
"122",0.0992111031199538,-0.433930949399888,13604.8289172244,0.932512321338008
"123",0.100156124289422,-0.435639551428287,13605.9931857341,0.923345483779304
"124",0.100328488879338,-0.426808231375092,13604.0742039235,0.934179358531023
"125",0.100514079135399,-0.440086233632061,13605.3204669456,0.944145965802914
"126",0.0990873060279528,-0.41192910824638,13606.8347298638,0.944776885240457
"127",0.103540987530398,-0.436611269418552,13610.2170073837,0.93878800139926
"128",0.0991839279180378,-0.431937961227714,13605.6513098879,0.945250651862134
"129",0.099161694330039,-0.39503478909218,13610.3168128033,0.929610176660764
"130",0.100464527259928,-0.420821174608918,13604.5689705044,0.932169893487667
"131",0.100130965800631,-0.438218519643431,13605.02240961,0.943463840197046
"132",0.101814778973795,-0.450262367949873,13607.4277894587,0.930832445725637
"133",0.0998853701017281,-0.411452259039839,13605.5531182472,0.934256696926612
"134",0.100346066377873,-0.429263146466696,13604.1959281217,0.939813757578907
"135",0.103155083968185,-0.447813408914143,13611.3244079484,0.925017558363643
"136",0.0976488816801182,-0.453036520295642,13612.3160184581,0.925981546854977
"137",0.099821845602192,-0.442321951533821,13604.959886722,0.938253784515007
"138",0.100788416770772,-0.415681489754419,13611.7914389029,0.912381769332979
"139",0.0982144868262649,-0.424288081856969,13608.7527241548,0.921617599901823
"140",0.0991300779883854,-0.427386545264573,13604.7113241041,0.933706298755939
"141",0.0999102723600579,-0.406855154951338,13606.7813411846,0.930097492832385
"142",0.101894449387011,-0.44380817473865,13607.9642380439,0.924082161592885
"143",0.0997109096638721,-0.411635666636336,13606.2198822338,0.92826837374321
"144",0.100759655610366,-0.436927042660436,13605.1372893297,0.927770023974243
"145",0.101541507603795,-0.422008296170183,13606.5518630169,0.925890365496789
"146",0.103363774071231,-0.430248843065679,13611.5952945442,0.94991713250036
"147",0.0991080925527748,-0.441591362261567,13606.4300852265,0.944946444847036
"148",0.103268525261889,-0.447771390429676,13611.3126046345,0.92648163810107
"149",0.101783916781016,-0.474756831625277,13614.1888605837,0.937435269744624
"150",0.0995083495403118,-0.440712470939082,13605.7425498455,0.927558606951798
"151",0.0996344274866039,-0.426987975365794,13604.3205803228,0.932531415159192
"152",0.0997834982201502,-0.425923812936471,13604.4704972284,0.930471501324951
"153",0.100336767827777,-0.417021287871756,13604.7580929377,0.936109564822076
"154",0.100287959174818,-0.43333021479138,13604.0737562077,0.934895363616664
"155",0.100860311059431,-0.44343894249381,13605.0937620817,0.937885105597577
"156",0.101640113977571,-0.449145389977179,13606.8192079605,0.9322839214173
"157",0.100023911402041,-0.431592983397358,13604.062110349,0.934356737333332
"158",0.100069608998753,-0.433162657915306,13605.0281391208,0.926735703615034
"159",0.100641573573021,-0.415087287970171,13605.384087418,0.940415635693301
"160",0.100570889469852,-0.468437247980386,13611.6272752851,0.928949322333585
"161",0.102107422469956,-0.441918003081781,13606.8270024846,0.930692127065295
"162",0.099739031887352,-0.43365408512032,13604.2374222826,0.937035161421688
"163",0.102591046159223,-0.433144909078696,13607.7906433101,0.928663926650324
"164",0.100321513000751,-0.427274509895783,13604.4606063139,0.929700671814218
"165",0.0975623748237185,-0.440800756801241,13609.0871839679,0.933496899762123
"166",0.101943357927276,-0.44053044363993,13606.7715230399,0.943878062310616
"167",0.099111399457614,-0.434332064856291,13605.0345887719,0.931838457652487
"168",0.0981309086857384,-0.412063588978193,13609.1604323985,0.948109315060092
"169",0.102270130932464,-0.434497389232147,13607.1052248001,0.928207106020502
"170",0.100085051358506,-0.403511655470734,13611.2287988292,0.917491631829159
"171",0.100193273253555,-0.434351034217791,13604.5734014737,0.929435520222505
"172",0.100799404764842,-0.451485366851812,13606.3338312702,0.93447516984072
"173",0.0982694646757419,-0.439054031260276,13607.3259994484,0.92927184616568
"174",0.102006698671909,-0.45453265888768,13613.7591034966,0.914706269139012
"175",0.10046916122915,-0.416635379763135,13604.9009283415,0.933790823854375
"176",0.0999451228934037,-0.40506142455972,13606.7908138451,0.934540487438703
"177",0.0989514628423334,-0.439412982359373,13605.4936648375,0.935348262847616
"178",0.0975698592395567,-0.417171108697943,13608.4730469573,0.938112895071155
"179",0.100835343130603,-0.422711384747846,13605.422880144,0.926869416406696
"180",0.0993969926472641,-0.452017213513412,13606.9229908639,0.935602890160911
"181",0.100501686956796,-0.45250211663962,13607.6923542125,0.925629534749156
"182",0.101176119147661,-0.449992148208069,13606.2753909813,0.935747357060614
"183",0.101667905172755,-0.429890417512871,13605.5902742867,0.941723699438298
"184",0.0990509681167935,-0.397462478783029,13609.5217163101,0.930755657939154
"185",0.100984710182392,-0.425778997784894,13604.8293327079,0.941652974186892
"186",0.0981650375243101,-0.44185803640712,13613.0326720614,0.914358975580542
"187",0.0984868201852302,-0.414405342323794,13607.549779555,0.945643717249294
"188",0.0990873765135704,-0.440770261486942,13606.9815382487,0.947620073164764
"189",0.0999535917051151,-0.429966415498984,13605.3706066096,0.925093217259032
"190",0.102440086037803,-0.463444565284549,13611.4794063806,0.933243140127298
"191",0.0991892392921228,-0.421732902207906,13604.8251860408,0.934117078702103
"192",0.101218020267572,-0.435122837296229,13609.9450716405,0.957689375001078
"193",0.0992744231058953,-0.42161195569152,13605.144723543,0.942027193718523
"194",0.100212569269907,-0.450535614817609,13606.7118023651,0.928428770179886
"195",0.10171404401283,-0.393905171422462,13613.4310824479,0.948642645430103
"196",0.103967300195778,-0.423132452674909,13614.0052782301,0.924290017082086
"197",0.0985601629755924,-0.397070442280147,13610.1471763516,0.940853062551234
"198",0.0988381161245608,-0.41818760065343,13606.9976611186,0.924655481757487
"199",0.0990804665081809,-0.411621708348945,13606.8747957519,0.927345494489115
"200",0.100415374772205,-0.426163874093045,13605.2341418194,0.925861573303474
"201",0.0995400571242452,-0.407800627329985,13607.0329132011,0.92806767663179
"202",0.0996220032695831,-0.422948589088107,13604.7790916824,0.92974942718773
"203",0.101721974631901,-0.442017235451331,13606.7307985153,0.944899534097699
"204",0.0981198791836668,-0.433550545579835,13606.6984745242,0.936615080075111
"205",0.0986355802176827,-0.420612878033169,13605.7623262364,0.932754147313743
"206",0.102209101941561,-0.442168777308724,13607.8849962879,0.946139839176783
"207",0.0982926017595452,-0.42732393338566,13617.180049229,0.967911581369445
"208",0.0990612495620708,-0.431541073343294,13606.559641732,0.923580998909678
"209",0.0986301278402569,-0.451126095858395,13608.4774313675,0.929528620850813
"210",0.100721489088347,-0.443755270893701,13605.0886283805,0.93840792586581
"211",0.102098474941323,-0.45540451568804,13609.5247071672,0.945159282841984
"212",0.100360626059112,-0.424287997340742,13604.5987287322,0.942076845862726
"213",0.098880842419681,-0.425015271294049,13605.4029992676,0.930285277746195
"214",0.100131444589678,-0.445619397521027,13605.2875888892,0.933432042798994
"215",0.0998590288590848,-0.413236508949583,13607.1520149796,0.948918941664478
"216",0.0991129928695778,-0.425226169124878,13604.9976510084,0.940773973969381
"217",0.0990826921402466,-0.424199567573954,13604.7969613818,0.935186110503753
"218",0.0981898297510417,-0.432069923836667,13607.1997675307,0.944164437539402
"219",0.100591948764298,-0.417095683997616,13604.8697418495,0.934851530605037
"220",0.100048555744452,-0.421223424838715,13605.3025536835,0.92662973334723
"221",0.102431250599414,-0.411175046517154,13609.2599522687,0.942727768203571
"222",0.101323173200013,-0.456238856591878,13607.7291113875,0.935063065183552
"223",0.101720034521196,-0.433381351995864,13606.1040440191,0.927596582274631
"224",0.10020899161979,-0.428869838851907,13608.2732484796,0.9553981595026
"225",0.100232877376814,-0.431474715423821,13604.2670813399,0.931103148972257
"226",0.100045600700993,-0.433896707979752,13605.7540967135,0.923933252901916
"227",0.0982910971822677,-0.450349296357229,13608.5751542949,0.936706041836194
"228",0.101222287101194,-0.42772287519941,13604.7673690618,0.932271466417828
"229",0.100478739479171,-0.433093128338738,13604.1856689289,0.932887563026482
"230",0.100547455071072,-0.433644321381907,13604.1793469797,0.933682531793627
"231",0.100319981275977,-0.446037045339981,13605.6380435052,0.930134816097777
"232",0.103163342393995,-0.438454353151031,13609.1236882506,0.940033752109205
"233",0.101239442134553,-0.441226851586519,13605.6781180236,0.942923948293603
"234",0.101017546395594,-0.419254224220989,13608.8156533464,0.954495394856967
"235",0.101569369510718,-0.414860008917716,13608.4312815014,0.949876201276842
"236",0.0994845120455698,-0.426209225084023,13607.7247898738,0.918846189375203
"237",0.0996538832907028,-0.416153970498857,13607.3921092229,0.950697119994555
"238",0.099292881534734,-0.41268897151836,13609.4669792571,0.917954006411232
"239",0.098190229322043,-0.445030585304457,13609.2195515661,0.925164769659118
"240",0.101030172348098,-0.421878529526916,13605.1269693232,0.929969752461933
"241",0.0990597876955182,-0.40558386619865,13607.1993683289,0.938360242346947
"242",0.10070310542594,-0.41877273863088,13605.4906720186,0.943992804319321
"243",0.0992521635833677,-0.435377808338881,13606.0758110524,0.946743717820409
"244",0.101577237262274,-0.445227007388861,13606.1834438727,0.940144055354138
"245",0.0993303046785912,-0.415661374087552,13608.3851572719,0.952771491020211
"246",0.10076357101125,-0.430542834133543,13604.1766925015,0.936183084260558
"247",0.100458727795839,-0.426468701917229,13604.1689860365,0.938456250823972
"248",0.100234662746719,-0.426029252449001,13606.8786708849,0.920318813710823
"249",0.0995880243555925,-0.408314720244436,13609.1484270642,0.952290701607183
"250",0.101438118031403,-0.428543837527419,13604.9052036157,0.937412870807762
"251",0.10045123925592,-0.423225611778035,13604.9259373398,0.943601201211944
"252",0.0999023345390891,-0.420793874946656,13604.3947612709,0.934613044490102
"253",0.0983205752680901,-0.408615537527676,13608.3855279415,0.928343852603496
"254",0.101323680743038,-0.430764289873449,13605.2892211924,0.9430423458769
"255",0.101590591264451,-0.44439343716206,13607.8204513064,0.949047207041893
"256",0.0983824712857787,-0.429700482879798,13606.106017736,0.9320472663426
"257",0.0995475179896334,-0.411550551041145,13609.7686357957,0.955235333144079
"258",0.097317880017518,-0.42329655546799,13613.7332829324,0.957167680435057
"259",0.0995464944184248,-0.42329625261963,13604.5812923319,0.931673408376112
"260",0.100969432517154,-0.446396213748456,13615.5537336364,0.907112766956504
"261",0.100853467149707,-0.436499550843277,13605.0519135666,0.943302610997119
"262",0.101140918869059,-0.439761585763809,13605.5718414635,0.943658597770541
"263",0.100734767981633,-0.438445257905055,13604.5707153723,0.932981047690762
"264",0.0996839740693782,-0.432726541863427,13604.221788203,0.93646412634509
"265",0.101550591086215,-0.458488530993053,13608.6628293078,0.939738029714561
"266",0.100429841590835,-0.453734211036937,13607.2853439559,0.928920566965077
"267",0.0993775440608297,-0.427251354324978,13604.6334799718,0.931261592885556
"268",0.100681078730191,-0.455608174187631,13607.1940526849,0.934482572759702
"269",0.102400398533142,-0.446422783930559,13607.8511347304,0.931832462333672
"270",0.0989750954172038,-0.420918683712865,13608.4056507403,0.919170453433424
"271",0.0985710030883942,-0.404871392619388,13609.1044869449,0.946242498649971
"272",0.101030751446857,-0.417295797572745,13605.5064066301,0.94112574188335
"273",0.0970482902178086,-0.412030460957087,13613.131045548,0.922035507092307
"274",0.100708675832165,-0.420954778212798,13604.7335573954,0.931662147524727
"275",0.0988478800842598,-0.455585941573498,13609.5535710759,0.945382534519437
"276",0.0986099077958766,-0.430318407750048,13605.5068197523,0.93460443550717
"277",0.0989192928532127,-0.426759628854784,13607.2342517884,0.950145476954915
"278",0.098206383139822,-0.443423483055926,13608.9756475891,0.924940881017644
"279",0.10052477644254,-0.439417176199316,13605.7863688386,0.946593971313917
"280",0.0984525964611697,-0.412648883206023,13606.9755581943,0.94001421064854
"281",0.099937725464446,-0.428212875582141,13605.1831174777,0.945832893881956
"282",0.100797355438158,-0.44771249349851,13606.3119894578,0.928237358293349
"283",0.100183374643341,-0.424121073843374,13604.58707422,0.92953581879552
"284",0.100799841785428,-0.434778386824811,13604.3398590599,0.937784510753696
"285",0.099484702196827,-0.414561817982065,13606.0110260979,0.927684157146733
"286",0.100290522947542,-0.412251839263525,13606.8943122772,0.947376033331522
"287",0.100160905826773,-0.421087526565055,13605.8839573173,0.924283738492396
"288",0.101018351377517,-0.430921490173529,13604.889338818,0.942560340724207
"289",0.0993318523910107,-0.420548568789328,13607.0519463387,0.950244939031313
"290",0.101187905394056,-0.450104527784134,13606.9275093517,0.943395357225999
"291",0.101880365446432,-0.43253560108356,13605.5980388846,0.937498662125147
"292",0.101093573522409,-0.430179639504338,13604.4441369791,0.936107402305018
"293",0.101452546194485,-0.438969725491613,13605.3690035653,0.940059038224514
"294",0.100235100577606,-0.444079909181228,13604.9788625603,0.93593156145533
"295",0.0987382041796466,-0.457682168882668,13610.3352022135,0.945494297040025
"296",0.101371642219255,-0.433788907081056,13604.8366474637,0.937597823359585
"297",0.0991681725328955,-0.43204222052407,13605.112467619,0.942060585245066
"298",0.0980711453692654,-0.440223297401408,13610.2619358864,0.920593606914845
"299",0.100430279201801,-0.423358523168122,13605.6423394597,0.924774883250018
"300",0.101616109538216,-0.452704444595908,13610.3613842028,0.919932870368471
"301",0.101141504882022,-0.43424372703667,13607.0309659259,0.921325145896611
"302",0.0999904640337614,-0.420869589271974,13606.960977827,0.920940634663625
"303",0.100026411575236,-0.420920916777831,13605.2827211568,0.944908805004614
"304",0.0997742501624068,-0.446164553901316,13605.7054945834,0.940480799614515
"305",0.100268283904068,-0.443583521290108,13604.9161688578,0.936607312808543
"306",0.100806417033435,-0.458139297640976,13609.2114218973,0.94718075900076
"307",0.101160471734667,-0.453084599626143,13607.0258975216,0.939801910719091
"308",0.101133476211444,-0.443328529189054,13605.3266784089,0.9331362718929
"309",0.100014498433961,-0.447226550925556,13607.7512379826,0.950053279314341
"310",0.0995350754960193,-0.438566573040555,13606.3128639639,0.94782233379699
"311",0.0999794192646488,-0.443309323934767,13605.5570910192,0.928592387741989
"312",0.10038849111577,-0.425377888052774,13604.2441874798,0.932326001567966
"313",0.0987540728180497,-0.438347185657719,13606.0820860924,0.941632899261312
"314",0.101324158113404,-0.425973972357,13605.5063609061,0.928116832161919
"315",0.0979036468338567,-0.40058233752023,13610.4235803385,0.939817991195397
"316",0.100074351034245,-0.415568147199041,13605.0341183348,0.939293285788473
"317",0.0981965985928623,-0.410148330451906,13607.9126402227,0.931659821579461
"318",0.101056236821416,-0.435936571248131,13609.3517844213,0.956662865885803
"319",0.10115071640481,-0.439953182003092,13605.1764320788,0.931041269740811
"320",0.102750006618613,-0.43951342201568,13609.4616570621,0.924268221303179
"321",0.100504035594632,-0.420744691709097,13605.117849329,0.928174618445997
"322",0.101630993390365,-0.425626640768767,13605.3762665338,0.938818980048008
"323",0.0988774361311229,-0.403535644828965,13608.0799280501,0.94106289559681
"324",0.10222153956385,-0.424786397393807,13606.5135118638,0.937476550396484
"325",0.10216517469378,-0.452423922634719,13608.3647601009,0.940722282926178
"326",0.100407338960184,-0.425058737843778,13610.7753648567,0.96037220270158
"327",0.098551832371655,-0.442875469622406,13607.3138568212,0.94369624774948
"328",0.100457982477972,-0.433713322303765,13604.8391205196,0.927839372027335
"329",0.0980244606508329,-0.414655729107089,13607.9916020535,0.942964731329915
"330",0.100957808291851,-0.417375322690342,13605.2357059564,0.93256767588543
"331",0.0977460207375391,-0.432885797441088,13607.7640785763,0.938915919814357
"332",0.100083926190133,-0.44069839076662,13606.6843821379,0.949463337107204
"333",0.0958260277327772,-0.456749385715066,13620.1954041412,0.93868927538512
"334",0.099870070444953,-0.418430054300948,13604.6818482892,0.938538276684266
"335",0.0999622699305559,-0.429829255330853,13604.3123388773,0.930850830414772
"336",0.100180086147493,-0.428220235247029,13604.5437256313,0.928967596898561
"337",0.0996275982221241,-0.435613021785238,13604.5508508211,0.939488428607756
"338",0.100643936168668,-0.40977533107479,13608.5397444427,0.921351867494229
"339",0.103112033221973,-0.408337170079645,13612.5516294548,0.946388666697043
"340",0.101065182989729,-0.416798378533714,13605.8296275194,0.929101392738818
"341",0.102578037698591,-0.434079234005878,13607.3461178326,0.931759928505136
"342",0.100173806799481,-0.433472349037964,13604.0712991642,0.935977536813337
"343",0.10039169424544,-0.436447953935261,13604.2504932627,0.93725014750579
"344",0.100674560162021,-0.432619158358501,13604.2181521587,0.933404970734119
"345",0.0984814825045516,-0.422999924705341,13606.8868467359,0.945753824812945
"346",0.0991371166096886,-0.42975621854684,13606.6569918959,0.949189586976423
"347",0.102779497438583,-0.42700586204051,13607.8193197819,0.937512155474023
"348",0.098824511036475,-0.416175892822846,13608.0857288098,0.92180668003807
"349",0.100700680792163,-0.421698730800449,13604.4915751235,0.934357383222406
"350",0.0997172735717338,-0.448765324778259,13606.4616272216,0.942630741412689
"351",0.100823957841259,-0.423513461346295,13604.7162610297,0.94086057253153
"352",0.0991852183247727,-0.43363221005605,13604.9637653007,0.940488264520912
"353",0.100448283557967,-0.421649859078957,13604.3453933656,0.935357343605363
"354",0.0984507503132354,-0.422792335796899,13608.3013861338,0.950690481355119
"355",0.100072121202288,-0.42632633489317,13604.9686938301,0.926907933698097
"356",0.103118761184758,-0.441794502834185,13609.1919738597,0.93270507210862
"357",0.0991651893426918,-0.435705716223546,13605.9789405221,0.945790763542114
"358",0.0979859024767327,-0.422025855068517,13607.6604813205,0.928262732668943
"359",0.0996804120544898,-0.396864107496712,13609.7421753061,0.944577625728045
"360",0.0999373706774652,-0.432864514250228,13604.0984989831,0.935912284345087
"361",0.0998273620456359,-0.42286140192191,13605.088681868,0.927364827930177
"362",0.101870738051084,-0.419685766870623,13607.6416962997,0.924839658977575
"363",0.0998905455152764,-0.430108760673866,13604.6894326135,0.928402127222466
"364",0.10094680436955,-0.449239834268637,13605.9841800115,0.937187588230083
"365",0.101555298291643,-0.421282505382328,13605.796464777,0.930570836846082
"366",0.100658001599178,-0.4213205537811,13605.2136953027,0.943917377587118
"367",0.100869038626847,-0.432330048778643,13605.0573000683,0.94415829540549
"368",0.0990362535409999,-0.451504686264621,13609.8237646283,0.951082333081695
"369",0.102271253251838,-0.432646537798929,13607.3541280897,0.926820589571866
"370",0.101720306790703,-0.423484656582068,13605.7928410003,0.931463043106216
"371",0.101575134827847,-0.446573567855497,13607.2761419463,0.926229129275067
"372",0.101888021320547,-0.436791866757759,13606.2791632982,0.92894301416059
"373",0.101459065162607,-0.43896786476787,13609.6223844806,0.916548953616887
"374",0.101185629665821,-0.454345210097681,13607.1575238909,0.935827625052943
"375",0.0970598264190677,-0.432567673241246,13609.9707008712,0.936214889346802
"376",0.100236482108424,-0.428425149285435,13608.6337544316,0.916049233797313
"377",0.102948452036521,-0.430374841362565,13608.172531854,0.936329065987579
"378",0.0999038730613773,-0.413649213231866,13610.8314154408,0.958517736141742
"379",0.0999770791937475,-0.41763052378921,13604.6685110827,0.936681858898421
"380",0.0999334129625259,-0.427633303616045,13604.1343664606,0.938488795035992
"381",0.0994558926745743,-0.432528610286857,13605.1791434335,0.944191790835747
"382",0.101003564649346,-0.418356281967085,13605.0612256141,0.934517760109628
"383",0.0993626469046586,-0.392382179484981,13610.7106368584,0.932245214843725
"384",0.103755517048964,-0.426004090780521,13613.6825491554,0.921785132706713
"385",0.0987527073177987,-0.441666178287862,13606.1479096732,0.933735302636262
