"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"11",0.980490295846171,0.980108983407677,0.979722480625843,0.979330752572236,0.978933764308206,0.978531480873325,0.978123867273085,0.977710888465944,0.977292509349733,0.976868694747471,0.976439409392514,0.976004617913155,0.975564284816579,0.975118374472194,0.974666851094367,0.974209678724451,0.973746821212172,0.973278242196262,0.972803905084365,0.972323773032103,0.971837808921312,0.971345975337349,0.970848234545435,0.970344548465958,0.969834878648679,0.96931918624577,0.968797431983596,0.968269576133217,0.967735578479481,0.967195398288668,0.966648994274639,0.966096324563356,0.965537346655764,0.964972017388941,0.96440029289548,0.963822128561014,0.963237478979853,0.962646297908668,0.962048538218193,0.961444151842894,0.960833089728558,0.960215301777792,0.959590736793409,0.958959342419649,0.958321065081238,0.957675849920297,0.957023640731053,0.956364379892382,0.955698008298172,0.955024465285535,0.954343688560853,0.95365561412369,0.952960176188625,0.952257307104933,0.951546937274295,0.950828995066403,0.950103406732626,0.949370096317698,0.948628985569528,0.947879993847081
"12",0.991072919851408,0.990822239615451,0.99056698974493,0.990307138726758,0.990042652624977,0.989773494936354,0.989499626460584,0.989221005185742,0.988937586189536,0.988649321556383,0.988356160310441,0.988058048364331,0.987754928483031,0.98744674026239,0.987133420121291,0.986814901306488,0.986491113908858,0.986161984889718,0.985827438115686,0.98548739440055,0.985141771552434,0.984790484424573,0.984433444968007,0.984070562284397,0.983701742677401,0.983326889700901,0.982945904202586,0.982558684361447,0.98216512571787,0.981765121195095,0.981358561111074,0.980945333179753,0.980525322500994,0.980098411538666,0.979664480086285,0.979223405220035,0.978775061238865,0.978319319591734,0.977856048791976,0.977385114319053,0.976906378507851,0.976419700425997,0.975924935739482,0.975421936567149,0.974910551324488,0.974390624557307,0.973861996765749,0.973324504219292,0.972777978763183,0.972222247616835,0.971657133164724,0.971082452740175,0.970498018402504,0.969903636707903,0.969299108474357,0.968684228540952,0.968058785521746,0.96742256155452,0.966775332044452,0.966116865402892
"13",0.971220585184846,0.971198398196652,0.97117619593941,0.971153978403181,0.971131745578032,0.97110949745402,0.971087234021213,0.971064955269682,0.971042661189497,0.971020351770745,0.970998027003493,0.970975686877835,0.970953331383855,0.970930960511648,0.970908574251312,0.97088617259294,0.970863755526644,0.97084132304253,0.970818875130714,0.970796411781316,0.970773932984461,0.970751438730278,0.970728929008892,0.970706403810457,0.970683863125108,0.970661306942999,0.970638735254286,0.970616148049135,0.970593545317713,0.970570927050186,0.970548293236747,0.97052564386758,0.970502978932878,0.970480298422843,0.97045760232768,0.970434890637609,0.970412163342849,0.970389420433633,0.97036666190019,0.97034388773278,0.970321097921648,0.970298292457055,0.97027547132927,0.97025263452857,0.970229782045246,0.970206913869595,0.970184029991917,0.970161130402522,0.970138215091739,0.970115284049898,0.970092337267346,0.970069374734431,0.970046396441504,0.970023402378956,0.970000392537161,0.969977366906505,0.96995432547741,0.969931268240271,0.969908195185523,0.969885106303602
"14",0.893135317626749,0.896363398258313,0.899480437390063,0.902490903982611,0.905399108416652,0.908209203888087,0.910925188320442,0.913550906719199,0.916090053900143,0.918546177530636,0.920922681429373,0.923222829076101,0.925449747288525,0.927606430028779,0.929695742306818,0.93172042415239,0.933683094631632,0.935586255887942,0.93743229719049,0.939223498976937,0.94096203687988,0.942649985729465,0.94428932352692,0.945881935386235,0.9474296174431,0.948934080732059,0.950396955034303,0.951819792699604,0.953204072446801,0.954551203147521,0.955862527597789,0.957139326281629,0.958382821129571,0.959594179273224,0.960774516794806,0.961924902467451,0.96304636147838,0.96413987912297,0.965206404452761,0.966246853855257,0.96726211453785,0.968253047882383,0.969220492631371,0.970165267861438,0.971088175695033,0.971990003697689,0.97287152690578,0.973733509429161,0.974576705574479,0.975401860439116,0.976209709932368,0.977000980190643,0.977776386366558,0.978536630788344,0.979282400505555,0.98001436425928,0.980733168939011,0.981439435613477,0.982133755246979,0.982816684235607
"15",0.990957817926991,0.990515979451386,0.990060909963942,0.989592456534463,0.989110458871681,0.988614747810279,0.988105143836119,0.987581455668993,0.987043478921204,0.986490994848554,0.985923769207901,0.9853415512326,0.984744072733108,0.98413104732616,0.983502169791137,0.982857115547611,0.982195540243316,0.981517079437288,0.980821348358958,0.980107941720503,0.979376433557194,0.978626377068682,0.977857304433324,0.977068726567906,0.976260132805883,0.975430990469435,0.974580744312852,0.973708815818118,0.972814602326919,0.97189747599712,0.9709567825755,0.969991839982232,0.969001936706151,0.967986330012928,0.966944243970959,0.965874867302082,0.96477735106583,0.963650806187203,0.962494300838561,0.961306857686442,0.960087451014054,0.958835003729411,0.95754838426871,0.956226403403194,0.954867810957028,0.953471292442546,0.952035465618196,0.950558876973734,0.94903999814636,0.947477222271116,0.945868860268391,0.944213137071461,0.942508187797216,0.940752053863599,0.93894267905819,0.937077905563468,0.935155469945444,0.933172999114299,0.931128006267421,0.929017886827577
"16",0.940550799945381,0.940911941714583,0.941271397507156,0.941629178609227,0.941985296117319,0.942339760941111,0.942692583806211,0.943043775256884,0.943393345658785,0.943741305201647,0.944087663901972,0.944432431605676,0.944775617990744,0.945117232569832,0.945457284692873,0.945795783549649,0.946132738172338,0.946468157438057,0.94680205007137,0.947134424646767,0.947465289591129,0.947794653186185,0.948122523570919,0.948448908743969,0.948773816566015,0.949097254762103,0.949419230924006,0.949739752512504,0.95005882685968,0.950376461171174,0.950692662528409,0.951007437890823,0.951320794098031,0.951632737872007,0.951943275819217,0.952252414432735,0.952560160094331,0.952866519076547,0.953171497544734,0.953475101559075,0.953777337076577,0.954078209953054,0.954377725945063,0.954675890711835,0.954972709817166,0.955268188731313,0.955562332832839,0.955855147410426,0.95614663766471,0.956436808710054,0.956725665576296,0.9570132132105,0.957299456478674,0.957584400167452,0.957868048985773,0.95815040756651,0.958431480468126,0.958711272176258,0.958989787105294,0.959267029599948
"17",0.97652123481529,0.976155560498293,0.975784636507659,0.975408367887619,0.9750266573233,0.974639405081676,0.974246508950894,0.973847864177917,0.973443363404536,0.973032896601668,0.972616351001953,0.972193611030664,0.971764558234844,0.971329071210758,0.97088702552956,0.970438293661195,0.969982744896564,0.969520245267866,0.969050657467145,0.968573840763068,0.968089650915829,0.967597940090249,0.96709855676703,0.966591345652114,0.966076147584228,0.965552799440483,0.965021134040111,0.964480980046261,0.963932161865899,0.963374499547725,0.962807808678202,0.962231900275556,0.961646580681848,0.96105165145305,0.960446909247149,0.959832145710227,0.959207147360573,0.958571695470796,0.957925565947921,0.957268529211529,0.956600350069881,0.955920787594087,0.955229594990334,0.954526519470136,0.953811302118726,0.953083677761521,0.952343374828779,0.951590115218419,0.950823614157098,0.950043580059593,0.949249714386535,0.948441711500567,0.947619258521008,0.946782035177136,0.945929713660123,0.945061958473795,0.944178426284305,0.943278765768843,0.942362617463526,0.941429613610649
"18",0.972818549592674,0.972745275512492,0.972671811756367,0.972598157758056,0.972524312949272,0.972450276759649,0.972376048616755,0.972301627946059,0.972227014170956,0.972152206712738,0.972077204990583,0.972002008421554,0.971926616420608,0.971851028400557,0.971775243772075,0.971699261943693,0.971623082321793,0.971546704310589,0.971470127312124,0.971393350726274,0.971316373950719,0.971239196380945,0.971161817410241,0.971084236429679,0.971006452828131,0.970928465992216,0.970850275306336,0.970771880152646,0.970693279911055,0.970614473959208,0.97053546167248,0.970456242423976,0.970376815584516,0.970297180522622,0.970217336604521,0.970137283194143,0.970057019653074,0.969976545340589,0.969895859613639,0.969814961826813,0.969733851332358,0.969652527480161,0.969570989617746,0.969489237090248,0.969407269240427,0.969325085408649,0.969242684932869,0.969160067148638,0.969077231389085,0.968994176984912,0.968910903264384,0.968827409553313,0.968743695175064,0.968659759450538,0.968575601698164,0.968491221233873,0.968406617371136,0.968321789420902,0.968236736691623,0.968151458489225
"19",0.975574520281575,0.974965500111094,0.974345108402873,0.973713042130696,0.973068979533398,0.972412579668824,0.97174348196448,0.971061305755418,0.970365649799397,0.969656091759183,0.968932187642285,0.968193471188814,0.967439453199028,0.966669620793048,0.965883436596374,0.965080337845911,0.964259735412484,0.963421012736973,0.96256352467815,0.961686596271371,0.960789521398138,0.959871561367038,0.958931943407296,0.957969859076379,0.956984462583376,0.95597486902993,0.95494015257044,0.953879344493157,0.952791431223581,0.951675352251242,0.95052999798095,0.949354207508971,0.948146766324783,0.946906403938585,0.94563179143486,0.944321538952171,0.942974193089586,0.941588234240145,0.940162073852385,0.938694051621114,0.937182432609319,0.935625404303887,0.934021073608505,0.932367463778154,0.930662511300847,0.928904062733404,0.927089871499642,0.925217594660944,0.923284789671025,0.921288911128638,0.919227307544396,0.917097218140042,0.914895769701499,0.912619973509654,0.910266722376272,0.907832787815781,0.905314817387339,0.902709332245919,0.900012724945095,0.897221257539246
"20",0.948198494040261,0.947622571283392,0.947040737492049,0.946452898167744,0.945858956529376,0.945258813466719,0.944652367493173,0.944039514697849,0.943420148696951,0.942794160584446,0.942161438882067,0.941521869488604,0.940875335628497,0.940221717799743,0.93956089372111,0.938892738278645,0.938217123471515,0.937533918357125,0.936842988995562,0.936144198393369,0.935437406446591,0.934722469883193,0.933999242204763,0.933267573627551,0.932527311022864,0.931778297856762,0.931020374129166,0.93025337631226,0.929477137288299,0.928691486286825,0.92789624882122,0.927091246624742,0.926276297585956,0.925451215683623,0.924615810921094,0.923769889260183,0.922913252554583,0.922045698482861,0.921167020481016,0.920277007674728,0.919375444811225,0.918462112190933,0.91753678559885,0.916599236235764,0.915649230649361,0.914686530665249,0.913710893318021,0.912722070782373,0.911719810304376,0.910703854132998,0.909673939451949,0.908629798311911,0.907571157563317,0.906497738789739,0.905409258241981,0.904305426773049,0.903185949774116,0.902050527111516,0.900898853065069,0.899730616267787
"21",0.953146456794022,0.953027135629627,0.952907597079506,0.95278784054468,0.952667865427758,0.952547671132225,0.952427257061716,0.952306622619307,0.952185767206875,0.952064690224443,0.951943391069592,0.951821869136903,0.951700123817436,0.951578154498254,0.951455960561964,0.951333541386332,0.951210896343911,0.95108802480168,0.950964926120767,0.950841599656138,0.950718044756378,0.950594260763439,0.950470247012425,0.95034600283143,0.950221527541354,0.950096820455738,0.94997188088065,0.949846708114542,0.949721301448131,0.949595660164305,0.949469783538033,0.949343670836261,0.949217321317846,0.949090734233477,0.948963908825604,0.94883684432839,0.948709539967636,0.948581994960734,0.948454208516616,0.948326179835707,0.948197908109861,0.94806939252235,0.947940632247794,0.947811626452133,0.94768237429258,0.947552874917584,0.947423127466798,0.947293131071034,0.947162884852232,0.947032387923408,0.946901639388648,0.946770638343031,0.946639383872626,0.946507875054443,0.946376110956385,0.946244090637226,0.946111813146565,0.945979277524796,0.945846482803054,0.945713428003184
"22",0.942970140567437,0.942259803750515,0.941540758678788,0.940812848673676,0.9400759133091,0.939329788336397,0.938574305608309,0.937809293001982,0.937034574341084,0.936249969316924,0.935455293408728,0.934650357802951,0.933834969311751,0.93300893029056,0.93217203855484,0.931324087296001,0.930464864996532,0.929594155344361,0.928711737146536,0.927817384242116,0.92691086541455,0.925991944303327,0.92506037931518,0.92411592353472,0.923158324634719,0.922187324785936,0.921202660566738,0.920204062872452,0.91919125682461,0.918163961680169,0.917121890740764,0.916064751262163,0.914992244363986,0.913904064939829,0.912799901567954,0.911679436422605,0.910542345186217,0.909388296962554,0.908216954191052,0.907027972562464,0.905821000936057,0.904595681258562,0.903351648485032,0.902088530501932,0.900805948052615,0.899503514665509,0.898180836585241,0.896837512707008,0.895473134514496,0.894087286021634,0.892679543718566,0.891249476522174,0.88979664573147,0.888320604988338,0.886820900243954,0.885297069731361,0.883748643944587,0.882175145624821,0.880576089754129,0.878950983557189
"23",0.921833932159773,0.920967679097362,0.920089086202166,0.919197871501537,0.918293746042785,0.917376413745651,0.916445571252736,0.915500907777869,0.914542104952489,0.913568836670167,0.912580768929291,0.911577559674054,0.910558858633843,0.909524307161127,0.908473538068044,0.907406175461756,0.906321834578788,0.905220121618533,0.904100633576088,0.902962958074669,0.901806673197836,0.900631347321726,0.899436538947693,0.898221796535519,0.8969866583376,0.89573065223445,0.894453295571828,0.893154094999994,0.891832546315449,0.890488134305608,0.889120332596999,0.887728603507368,0.886312397902381,0.884871155057431,0.883404302525254,0.88191125600996,0.880391419248251,0.87884418389855,0.877268929438894,0.875665023074358,0.874031819655005,0.872368661605244,0.870674878865623,0.868949788848118,0.867192696406005,0.865402893819492,0.863579660798344,0.861722264502772,0.859829959583915,0.857901988245361,0.855937580327099,0.853935953413525,0.851896312967015,0.849817852488745,0.847699753708516,0.845541186805284,0.843341310660322,0.841099273144884,0.838814211444324,0.836485252420713
"24",0.987676092860852,0.987586736445864,0.987496816868082,0.98740633095643,0.987315275514872,0.987223647322173,0.987131443131582,0.987038659670606,0.9869452936407,0.986851341717025,0.986756800548161,0.986661666755848,0.986565936934706,0.98646960765199,0.98637267544728,0.98627513683226,0.986176988290421,0.986078226276805,0.985978847217751,0.985878847510597,0.985778223523458,0.98567697159493,0.985575088033856,0.985472569119028,0.985369411098954,0.985265610191589,0.985161162584075,0.985056064432484,0.984950311861546,0.984843900964411,0.98473682780238,0.984629088404648,0.984520678768057,0.984411594856821,0.984301832602287,0.984191387902681,0.984080256622859,0.983968434593994,0.98385591761345,0.983742701444386,0.983628781815601,0.983514154421238,0.983398814920539,0.983282758937626,0.983165982061195,0.983048479844309,0.982930247804113,0.982811281421619,0.98269157614144,0.982571127371526,0.982449930482927,0.982327980809553,0.982205273647899,0.982081804256807,0.981957567857232,0.981832559631962,0.981706774725372,0.981580208243196,0.981452855252259,0.98132471078022
"25",0.945850076760311,0.945597313685288,0.94534371473868,0.945089276347805,0.944833994888165,0.944577866682808,0.944320888001637,0.944063055060703,0.943804364021563,0.943544810990532,0.943284392018016,0.943023103097793,0.942760940166283,0.942497899101863,0.942233975724106,0.941969165793073,0.941703465008565,0.941436869009382,0.941169373372574,0.940900973612698,0.940631665181033,0.94036144346484,0.940090303786579,0.939818241403131,0.939545251505022,0.939271329215629,0.938996469590394,0.938720667616018,0.938443918209671,0.938166216218162,0.937887556417139,0.937607933510273,0.937327342128414,0.937045776828791,0.936763232094144,0.936479702331913,0.936195181873374,0.935909664972788,0.93562314580657,0.935335618472394,0.935047076988361,0.9347575152921,0.934466927239923,0.93417530660592,0.933882647081093,0.93358894227245,0.933294185702137,0.932998370806509,0.932701490935259,0.932403539350483,0.932104509225787,0.931804393645365,0.931503185603072,0.931200878001513,0.9308974636511,0.930592935269125,0.93028728547882,0.929980506808419,0.929672591690204,0.929363532459554
"26",0.969518555804487,0.969594868461168,0.969671000473748,0.969746952426301,0.969822724903249,0.969898318489367,0.969973733769911,0.970048971330626,0.970124031757838,0.97019891563853,0.970273623560405,0.970348156111951,0.970422513882533,0.970496697462471,0.9705707074431,0.970644544416887,0.970718208977497,0.970791701719881,0.97086502324039,0.97093817413685,0.971011155008667,0.971083966456942,0.971156609084557,0.971229083496304,0.971301390298986,0.971373530101544,0.971445503515154,0.971517311153389,0.971588953632306,0.97166043157061,0.971731745589775,0.971802896314178,0.971873884371261,0.971944710391671,0.9720153750094,0.972085878861964,0.972156222590554,0.9722264068402,0.972296432259943,0.972366299503026,0.972436009227052,0.972505562094197,0.972574958771378,0.972644199930461,0.97271328624848,0.972782218407814,0.972850997096434,0.972919623008101,0.972988096842612,0.97305641930601,0.973124591110866,0.973192612976476,0.973260485629154,0.973328209802484,0.973395786237566,0.973463215683335,0.97353049889681,0.973597636643401,0.973664629697203,0.973731478841318
"27",0.972192952000281,0.971784724226335,0.971371215908868,0.970952337791592,0.970527998327148,0.970098103614329,0.969662557333584,0.969221260680843,0.968774112299647,0.968321008211588,0.967861841745045,0.967396503462227,0.966924881084526,0.966446859416125,0.965962320265913,0.965471142367677,0.964973201298499,0.964468369395442,0.963956515670421,0.963437505723289,0.962911201653101,0.962377461967505,0.961836141490314,0.96128709126712,0.960730158469039,0.96016518629446,0.959592013868849,0.959010476142509,0.958420403786338,0.957821623085491,0.957213955830952,0.956597219208982,0.955971225688428,0.955335782905811,0.954690693548256,0.954035755234173,0.953370760391662,0.95269549613469,0.952009744136949,0.951313280503419,0.950605875639623,0.949887294118543,0.949157294545205,0.948415629418973,0.947662044993481,0.946896281134238,0.946118071173988,0.945327141765731,0.94452321273352,0.943705996921037,0.942875200037962,0.942030520504226,0.941171649292195,0.940298269766813,0.939410057523827,0.938506680226135,0.937587797438395,0.936653060459971,0.935702112156317,0.934734586788998
"28",0.985660354184383,0.985215279635075,0.984762313279188,0.9843013453478,0.983832249913074,0.983354885085996,0.98286909333924,0.982374701937667,0.981871523457076,0.981359356370541,0.980837985680928,0.980307183578231,0.979766710100827,0.979216313780928,0.978655732255908,0.978084692829261,0.977502912966913,0.976910100717173,0.97630595504486,0.975690166072769,0.975062415225813,0.974422375275606,0.973769710285116,0.973104075454945,0.972425116874277,0.971732471180836,0.971025765135174,0.97030461511539,0.969568626538772,0.968817393217152,0.968050496652805,0.967267505281449,0.96646797366879,0.965651441666428,0.964817433532525,0.96396545702207,0.963095002450853,0.962205541736759,0.961296527421297,0.96036739167363,0.95941754527899,0.958446376612636,0.957453250600256,0.956437507665261,0.955398462662973,0.954335403801738,0.953247591550534,0.952134257532656,0.950994603404986,0.949827799722293,0.9486329847861,0.947409263477683,0.946155706074958,0.944871347053106,0.943555183869057,0.942206175730109,0.940823242347291,0.939405262674336,0.937951073633438,0.936459468829363
